ID,V1,V2,V3,V4,V5,V6,V7,V8,Has_FICO,Business_channel,Days_late,FICO_Score,Loan_amount,Monthly_income,Age,Gearing_coefficient,Max_gearing_ratio,Default_45
251628,4,3,11,5,7,7,1,1,1,1,198,-0.974979787,-0.147676093,-0.730175493,1.182037904,0.641881824,-0.768630652,1
252384,2,5,11,5,5,7,1,1,1,1,0,1.237195608,-0.676407351,-0.478851932,1.556414156,0.105492128,-0.768630652,0
252552,1,3,3,1,4,1,3,2,1,1,0,1.150199946,-0.500163599,-0.672697908,1.107162653,0.846220756,-0.768630652,0
251975,3,1,4,4,1,2,3,1,0,3,15,,-0.751310946,-0.54534561,-1.288845363,-0.933230775,-0.768630652,0
252261,1,4,1,4,4,4,3,2,0,1,0,,0.381055164,-0.511535265,-0.614968108,1.103772951,-0.768630652,0
252597,1,3,11,5,7,7,1,2,1,1,15,-1.161399062,0.204811412,0.207498063,0.433285399,1.012955648,1.796590249,0
252500,2,4,11,5,7,7,1,1,1,1,107,0.230531524,0.43392829,-0.339102508,1.781039908,0.992025098,-0.768630652,1
251930,1,3,10,4,4,4,1,2,1,2,0,-0.415721962,-0.500163599,-0.472089863,0.65791115,1.138893705,-0.768630652,0
252117,1,4,11,1,6,4,1,2,0,1,0,,-0.147676093,-0.672697908,0.208659647,0.605696805,-0.768630652,0
252524,1,4,10,4,6,4,1,2,1,1,15,1.336619221,-0.500163599,0.456567601,1.032287403,0.325440284,1.796590249,0
252147,1,3,3,4,4,4,3,3,1,1,0,1.063204285,0.909786422,0.124099213,-0.465217607,-0.248269647,0.513979799,0
251788,1,1,5,4,4,1,1,3,1,1,0,-0.229302687,-0.323919846,0.656048634,-0.240591856,-1.839275274,1.796590249,0
252606,1,4,11,5,7,7,1,2,1,1,0,1.982872707,0.204811412,-0.557742736,1.781039908,1.095258829,-0.768630652,0
251287,1,4,10,4,5,4,3,4,1,1,349,-1.335390385,1.43851768,0.224403235,-0.465217607,-0.40322667,0.513979799,1
252650,3,3,2,4,3,5,1,1,1,1,76,-0.70156485,0.204811412,-0.388691013,-1.213970112,0.974996854,-0.768630652,1
252494,4,2,2,1,4,4,1,3,0,2,0,,-0.059554217,-0.671570896,-0.315467106,1.051623953,-0.768630652,0
251873,1,3,3,1,2,5,3,3,0,1,0,,2.14349269,0.254832545,-0.240591856,-0.327309081,1.796590249,0
252598,3,4,3,2,2,5,3,1,0,1,0,,-0.323919846,-0.672697908,-0.91446911,0.024607968,-0.768630652,0
251819,1,3,10,4,3,5,1,>4,0,1,365,,-0.323919846,-0.321070324,-0.689843359,-1.203554153,-0.768630652,1
252603,1,3,10,4,4,5,1,2,0,2,305,,-0.041929842,-0.674951931,0.5830359,1.13782944,-0.768630652,1
252329,1,3,11,5,7,7,1,2,0,2,0,,-0.412041722,-0.815828366,1.406663655,0.482242034,-0.768630652,0
252406,1,4,10,4,4,4,1,2,1,1,459,-0.664280995,-0.764529228,-0.588172046,0.433285399,1.078230585,-0.768630652,1
252080,1,1,5,2,3,3,3,3,1,1,0,1.125344043,-0.323919846,-0.260211704,-1.213970112,-0.941744897,-0.768630652,0
252722,3,3,12,3,2,2,1,1,1,2,336,0.056540201,0.292933288,-0.499138139,0.807661651,0.973932588,-0.768630652,1
252481,4,3,11,5,7,7,1,1,1,2,0,2.057440417,-0.412041722,-0.865416872,0.732786401,0.959032875,-0.768630652,0
252630,3,4,11,5,7,7,1,1,0,1,137,,-0.852651104,-0.969101928,1.631289407,0.972868323,-0.768630652,1
251960,3,5,10,3,3,4,3,1,0,1,459,,-0.500163599,-0.56112377,-1.363720613,-0.989636834,-0.768630652,1
252289,1,3,3,1,2,5,1,2,1,2,533,-0.937695932,-0.412041722,-0.672697908,-0.689843359,0.315152387,-0.768630652,1
252772,1,4,11,3,2,4,3,3,1,2,257,-0.788560512,-0.500163599,-0.448422622,-0.91446911,0.063985783,-0.768630652,1
251557,1,4,10,4,4,4,1,4,0,1,0,,0.557298917,-0.227528371,-0.540092858,-0.44920293,0.513979799,0
252342,1,4,11,1,5,5,3,2,1,1,0,-0.99983569,-0.323919846,-0.403342162,1.331788405,1.101644421,-0.768630652,0
252180,1,2,7,4,5,3,3,3,0,1,45,,4.082173969,0.34161243,-0.540092858,1.007989077,1.796590249,1
252484,1,3,10,4,3,4,3,>4,1,2,594,-1.770368693,1.43851768,0.112829098,-0.240591856,0.522258408,0.513979799,1
252687,3,1,9,1,6,3,1,1,1,2,472,-1.708228935,2.14349269,41.21268397,-0.240591856,1.144924542,1.796590249,1
252804,2,3,11,5,7,7,1,1,0,2,410,,-0.623534225,-0.967974917,1.406663655,1.122929726,-0.768630652,1
252642,1,4,11,5,7,7,1,2,1,2,0,-0.614569189,-0.676407351,0.631254382,1.107162653,-1.351132271,1.796590249,0
252026,1,3,10,4,2,4,3,3,1,1,0,-0.564857382,0.557298917,0.234546339,-0.465217607,-1.096276214,0.513979799,0
252811,1,1,5,4,3,4,1,3,1,2,0,-0.477861721,-0.60590985,-0.405596185,0.058909146,1.075037789,-0.768630652,0
252806,1,1,12,4,6,2,1,2,1,3,0,2.281143547,-0.323919846,2.462648047,0.807661651,-2.460096682,1.796590249,0
252709,4,5,11,2,3,5,1,3,1,1,0,1.013492478,-0.147676093,-0.621982391,-0.540092858,1.143150766,-0.768630652,0
252641,1,3,2,1,4,4,1,3,0,1,15,,-0.323919846,-0.672697908,-1.288845363,0.024607968,-0.768630652,0
251891,1,4,10,4,6,1,1,2,1,1,0,0.864357058,0.381055164,0.958087713,-0.015966104,1.067587932,1.796590249,0
251827,3,1,4,4,2,1,1,1,1,1,0,-0.987407739,0.557298917,1.306334262,-0.240591856,0.600020724,1.796590249,0
252698,2,3,11,5,7,7,1,1,1,1,0,-1.161399062,-0.500163599,-0.912751354,1.182037904,0.915397999,-0.768630652,0
252710,1,3,11,1,2,4,3,2,1,1,0,-0.85070027,0.345806414,-0.52280538,-1.288845363,1.081423381,-0.768630652,0
252923,1,3,15,2,5,4,1,3,0,3,76,,-0.790437059,-0.326705381,0.358410148,-1.140762502,-0.768630652,1
252894,3,4,11,5,7,7,3,1,0,1,0,,-0.323919846,-0.578028943,1.032287403,-0.673550049,-0.768630652,0
252719,1,3,10,1,3,4,3,2,1,2,168,-1.037119545,3.729686464,-0.402215151,-1.064219611,1.130024828,1.796590249,1
252943,1,3,3,4,6,4,1,2,1,1,0,1.597606206,-0.676407351,0.157909558,1.331788405,1.009266195,0.513979799,0
252705,1,5,3,1,2,5,3,2,0,1,502,,-0.412041722,-0.827098481,-0.390342357,0.855799144,-0.768630652,1
252921,3,3,10,4,3,4,2,1,1,3,45,-1.0744034,-0.90693418,0.909626219,-1.438595864,-0.247134431,1.796590249,1
252757,1,5,10,4,6,5,1,3,1,3,0,1.373903076,-0.873800354,-0.407850208,-0.540092858,-0.711863599,-0.768630652,0
252761,1,4,10,2,2,5,3,2,0,2,0,,-0.147676093,-0.271481819,-0.165716605,-0.348949142,-0.768630652,0
252837,3,3,10,1,3,5,3,1,1,1,0,-1.385102192,-0.323919846,0.09141588,-1.139094862,-0.719100602,0.513979799,0
252748,4,3,10,4,3,4,3,1,0,1,288,,-0.147676093,-0.44729561,-0.689843359,-0.47985377,-0.768630652,1
252903,3,4,15,1,2,4,1,1,1,1,0,-0.527573527,-0.412041722,-0.665935839,0.358410148,1.066523667,-0.768630652,0
252816,1,5,11,5,7,7,1,2,1,1,0,1.02592043,0.028567659,-0.536329518,1.706164657,0.03099356,-0.768630652,0
253015,1,3,11,5,6,7,1,2,1,1,0,2.107152224,-0.323919846,-0.16666975,1.331788405,-0.183562319,0.513979799,0
252681,1,5,7,4,5,5,1,2,1,2,15,-0.77613256,0.645420793,0.026049214,0.058909146,1.097813066,0.513979799,0
253004,1,3,3,1,2,5,1,2,0,2,563,,0.204811412,-0.529567449,0.433285399,0.914333733,-0.768630652,1
253039,1,3,11,1,4,7,1,2,1,1,15,0.615798025,-0.852651104,-0.313181244,1.556414156,-0.215915983,-0.768630652,0
252991,1,3,10,4,4,5,1,2,1,2,459,-1.37267424,0.557298917,-0.317689289,-1.438595864,0.702544945,-0.768630652,1
252250,1,3,10,2,3,5,1,3,1,1,0,1.846165239,-0.147676093,0.277372775,0.358410148,-0.897045756,1.796590249,0
252920,1,4,11,1,3,4,1,4,0,1,0,,-0.676407351,-0.672697908,-0.689843359,-1.136505441,-0.768630652,0
253051,1,3,2,1,4,5,3,3,1,1,0,-1.347818337,0.028567659,-0.652411701,-1.213970112,1.032467178,-0.768630652,0
253056,1,3,13,4,5,5,1,2,1,1,76,1.10048814,0.557298917,-0.260211704,0.508160649,0.3300521,-0.768630652,1
253053,1,4,15,4,6,4,1,4,0,2,0,,0.557298917,0.562506681,0.208659647,-1.825085071,1.796590249,0
252635,1,4,11,3,4,5,1,2,1,1,0,-1.621233273,-0.852651104,-0.550980667,0.283534898,-0.276579103,-0.768630652,0
253061,3,3,15,4,4,4,3,1,1,2,441,-0.453005817,0.557298917,0.551236566,-0.989344361,-1.432016431,1.796590249,1
252585,1,3,10,4,5,4,1,>4,1,2,349,-0.838272319,0.363430789,-0.085524923,-0.015966104,1.129315318,0.513979799,1
252963,4,1,4,4,4,2,3,1,1,2,0,-1.14897111,5.844611495,1.550895754,-0.989344361,0.105492128,1.796590249,0
253106,1,4,11,5,7,7,1,2,1,1,0,1.460898738,-0.412041722,-0.868797906,1.631289407,0.839835165,-0.768630652,0
253126,1,5,13,2,4,4,1,2,0,1,563,,-0.764529228,-0.457438714,0.208659647,-0.883210307,-0.768630652,1
252898,1,3,11,5,7,7,1,2,1,2,0,0.106252007,0.874537672,-0.779763999,1.481538906,1.138680852,0.513979799,0
252590,3,3,10,4,2,4,3,1,1,1,0,-1.633661225,-0.323919846,-0.287259979,-1.513471114,0.60463254,-0.768630652,0
251246,3,3,11,4,2,5,3,1,0,2,0,,-0.500163599,-0.629871471,0.433285399,-0.648007682,-0.768630652,0
253167,1,5,10,1,2,5,3,3,1,1,0,-0.216874736,-0.147676093,-0.692984114,-0.240591856,1.113351339,-0.768630652,0
252774,3,3,2,1,3,5,1,1,1,2,502,0.031684297,0.010943284,-0.646776643,-0.315467106,1.102708686,-0.768630652,1
252490,1,1,5,2,4,1,1,3,1,2,15,-0.465433769,3.024711453,0.326961281,-0.015966104,1.040626545,1.796590249,0
253135,1,3,11,3,3,4,1,3,1,1,0,-0.70156485,-0.323919846,0.626746336,0.208659647,-1.009148364,1.796590249,0
251829,1,5,3,2,3,4,3,4,0,1,0,,-0.27104672,-0.609585264,-1.139094862,-0.143545945,-0.768630652,0
253096,1,4,15,4,6,4,1,3,1,1,0,0.193247669,-0.852651104,0.178195764,0.433285399,-0.272960601,0.513979799,0
253169,1,1,11,2,5,1,1,3,0,1,15,,1.43851768,0.157909558,-0.989344361,-0.272960601,0.513979799,0
253180,3,3,13,3,2,4,3,1,0,2,533,,0.557298917,-0.202734118,-1.139094862,-0.405780907,0.513979799,1
252034,1,3,15,4,3,4,3,4,1,1,0,-0.676708947,2.319736443,0.742828519,-0.764718609,-0.543709686,1.796590249,0
252701,1,3,10,4,4,4,3,3,0,1,258,,0.557298917,0.024922202,-1.213970112,-0.988998275,0.513979799,1
253133,1,3,11,5,7,7,1,2,0,1,441,,-0.500163599,-0.903735262,1.406663655,0.806842941,-0.768630652,1
251539,3,4,10,4,2,4,3,1,1,1,15,-0.664280995,-0.711656102,-0.260211704,-1.213970112,1.102708686,-0.768630652,0
252581,1,3,11,1,6,1,1,2,0,1,0,,3.994052093,-0.200480095,0.358410148,1.091001768,1.796590249,0
253165,4,3,10,4,6,3,3,1,0,1,15,,-0.412041722,-0.52280538,0.508160649,1.130379583,-0.768630652,0
253212,3,3,2,1,4,5,1,1,0,1,0,,-0.147676093,-0.672697908,-1.288845363,0.605696805,-0.768630652,0
252320,1,3,11,5,7,7,1,2,1,2,0,0.441806702,-0.376792972,-0.849638711,1.182037904,0.954775814,-0.768630652,0
252529,1,4,11,4,2,5,1,3,0,1,15,,-0.323919846,-0.271481819,0.508160649,0.336437692,-0.768630652,0
253078,4,1,14,2,2,1,3,1,1,1,623,-1.409958095,0.557298917,0.938928517,-1.064219611,1.062621361,1.796590249,1
252776,1,5,2,1,2,4,3,2,1,2,380,-0.875556174,-0.059554217,-0.664808827,-0.390342357,1.00053922,-0.768630652,1
253314,1,1,6,4,5,1,1,4,1,1,15,0.566086219,1.43851768,0.441916452,-0.165716605,1.095258829,1.796590249,0
253232,1,1,11,5,7,7,1,2,1,2,0,0.566086219,1.967248938,0.488123923,1.032287403,1.074683034,1.796590249,0
252805,1,5,11,5,7,7,1,2,1,1,0,0.50394646,-0.323919846,-0.576901931,1.930790409,0.777043514,-0.768630652,0
252334,4,3,2,1,2,5,3,1,1,2,502,-1.086831352,0.09906516,-0.421374346,-0.240591856,1.07929485,-0.768630652,1
252997,3,3,10,4,3,5,1,1,0,2,15,,2.14349269,-0.000999062,-1.438595864,1.102921539,0.513979799,0
253283,1,5,11,4,6,4,1,3,1,1,0,0.180819717,0.557298917,1.60048426,-0.689843359,-1.140407747,1.796590249,0
252260,3,4,11,4,2,4,1,1,1,2,502,-1.37267424,0.557298917,0.313437143,-0.989344361,-1.615779568,1.796590249,1
253221,1,3,11,5,7,7,1,1,0,2,15,,-0.147676093,-0.705381241,1.331788405,0.613146662,-0.768630652,0
253342,1,4,10,4,6,4,1,2,1,1,0,0.603370074,-0.147676093,0.064367604,0.508160649,-0.00731999,0.513979799,0
252765,1,3,10,4,3,5,1,2,0,2,396,,0.116689535,-0.372912852,0.133784397,1.029274382,-0.768630652,1
253239,1,5,3,1,2,5,1,3,0,1,107,,-0.147676093,-0.417993312,0.508160649,-0.576701909,-0.768630652,1
253366,3,3,13,3,2,4,1,2,0,3,0,,-0.45610266,-0.387564002,-1.288845363,0.58654003,-0.768630652,0
253419,1,3,11,5,7,7,1,2,1,3,0,1.473326689,-0.341544221,-0.140748486,1.182037904,1.125058257,0.513979799,0
253435,1,3,10,3,6,5,1,2,1,1,0,-1.124115207,-0.323919846,-0.672697908,-0.390342357,0.801521615,-0.768630652,0
253462,3,5,11,5,7,7,1,1,0,1,305,,-0.852651104,-0.928529515,0.133784397,1.080359115,-0.768630652,1
253313,3,1,12,2,6,1,1,1,1,1,0,0.814645252,1.262273927,-0.041571475,1.631289407,0.339204782,0.513979799,0
253494,2,5,11,5,7,7,1,1,1,1,0,-0.974979787,-0.676407351,-0.844003653,1.331788405,0.92178359,-0.768630652,0
253367,1,4,11,5,7,7,1,2,0,1,0,,-0.147676093,-0.448422622,1.556414156,0.765336596,-0.768630652,0
253296,1,3,15,2,4,5,3,2,1,1,0,-0.092595219,-0.147676093,-0.672697908,-1.139094862,0.605696805,-0.768630652,0
252824,3,5,10,3,3,4,3,1,0,2,76,,1.43851768,0.029430248,-0.83959386,0.151894094,0.513979799,1
253352,1,4,3,1,5,5,1,3,1,1,0,0.901640913,-0.006681091,-0.672697908,0.058909146,1.070780728,-0.768630652,0
253129,3,5,2,1,5,4,1,1,1,1,15,-0.639425092,-0.588285475,-0.278243887,-0.91446911,1.134636644,-0.768630652,0
253428,1,3,10,4,2,5,1,>4,1,1,563,-1.335390385,-0.835026729,-0.21175021,-0.465217607,1.1071786,0.513979799,1
253341,4,4,11,5,7,7,1,1,1,2,0,-0.403294011,0.028567659,-0.649030666,1.256913154,0.78449337,-0.768630652,0
253431,4,3,10,2,3,4,1,1,1,3,0,1.39875898,-0.972496856,-0.646776643,0.058909146,-1.28975964,-0.768630652,0
253506,1,3,10,4,6,4,1,2,1,1,0,0.441806702,-0.588285475,-0.313181244,0.508160649,1.086744707,-0.768630652,0
252336,1,3,2,1,2,4,1,2,1,2,0,-0.440577866,-0.676407351,-0.424755381,-1.064219611,-1.701630299,-0.768630652,0
252461,3,3,11,2,2,5,1,1,0,1,257,,-0.323919846,-0.538583541,-0.91446911,-0.593730154,-0.768630652,1
251949,3,5,10,4,2,5,1,4,0,1,0,,-0.323919846,-0.503646185,-0.315467106,-0.71612066,-0.768630652,0
253393,1,1,4,4,6,2,3,2,1,1,426,-1.260822675,1.43851768,1.326620469,-0.540092858,0.93916659,1.796590249,1
253463,3,3,2,4,2,5,3,1,0,1,0,,-0.852651104,-0.261338715,-1.438595864,-1.667573811,-0.768630652,0
253558,4,1,11,5,7,7,1,1,1,1,410,-0.912840029,0.557298917,0.412614154,2.005665659,0.121101352,1.796590249,1
253498,3,3,10,4,2,5,3,1,0,1,349,,-0.147676093,-0.323324347,-1.064219611,0.010772519,-0.768630652,1
253547,1,4,11,5,6,7,1,2,1,1,0,1.386331028,-0.676407351,-0.971355951,1.406663655,0.682323905,-0.768630652,0
251701,1,4,11,2,6,4,1,2,1,1,0,1.286907415,-0.500163599,-0.616347333,1.107162653,0.099106537,-0.768630652,0
253206,1,5,3,1,2,5,3,3,1,1,0,-1.173827013,-0.323919846,-0.66706285,-0.465217607,-0.00731999,-0.768630652,0
253040,1,1,4,4,5,2,1,3,1,1,45,0.454234654,2.672223948,1.563292881,-0.540092858,1.09880638,1.796590249,1
253584,1,5,11,5,7,7,1,2,0,3,0,,0.73354267,0.430646337,1.406663655,-0.91478351,1.796590249,0
253583,1,5,11,5,7,7,1,2,0,1,0,,-0.852651104,-0.9172594,1.256913154,0.933490508,-0.768630652,0
253295,1,3,15,2,5,4,1,3,0,1,76,,-0.23579797,-0.326705381,0.358410148,1.102708686,-0.768630652,1
253457,1,3,13,2,2,4,1,2,1,2,257,-1.44724195,-0.500163599,0.480234843,-0.689843359,1.063330871,1.796590249,1
253305,3,5,10,4,2,5,1,1,0,1,349,,0.557298917,0.838624495,-1.438595864,-2.042195186,1.796590249,1
252276,1,5,10,4,2,5,3,2,1,1,288,-0.204446784,-0.323919846,-0.344737565,-0.465217607,-1.151405155,-0.768630652,1
253648,1,5,11,3,4,5,1,>4,1,1,168,-0.229302687,-0.852651104,-0.152018601,-0.315467106,-0.109489456,0.513979799,1
253551,1,3,11,5,7,7,3,4,0,1,0,,-0.676407351,-0.97022894,-1.064219611,0.867506062,-0.768630652,0
253504,1,5,2,2,2,5,1,2,0,2,594,,-0.059554217,-0.672697908,-0.090841355,1.060138075,-0.768630652,1
253227,1,3,10,1,5,1,1,2,0,1,0,,0.116689535,-0.620855379,0.433285399,1.07929485,-0.768630652,0
253712,1,1,10,4,6,4,1,4,1,1,0,1.336619221,0.909786422,1.461861847,0.508160649,-1.444078104,1.796590249,0
253651,3,3,10,2,3,5,2,1,0,1,0,,-0.588285475,-0.592680092,-1.139094862,0.716380393,-0.768630652,0
253703,3,1,4,4,6,2,3,1,1,1,168,0.255387427,0.204811412,1.763900925,-0.540092858,-0.220173044,1.796590249,1
253758,1,4,11,5,7,7,1,2,0,2,257,,-0.764529228,-0.891338136,1.256913154,0.217239982,-0.768630652,1
252892,4,3,11,1,5,7,1,1,1,1,0,1.10048814,-0.676407351,-0.802304228,1.855915158,0.797264554,-0.768630652,0
253704,4,3,2,4,2,5,1,2,0,1,76,,0.328182039,-0.301911129,-0.689843359,0.036314886,-0.768630652,1
253723,1,1,4,4,5,2,2,3,1,2,319,-0.490289672,-0.676407351,1.45622679,-0.764718609,-0.888531633,1.796590249,1
253225,1,4,10,4,4,4,3,3,0,1,0,,-0.323919846,-0.3481186,-0.764718609,-1.143955298,-0.768630652,0
253798,1,4,15,3,2,4,1,>4,0,1,0,,-0.323919846,-0.672697908,0.508160649,0.024607968,-0.768630652,0
253800,1,5,11,5,7,7,1,2,1,1,0,0.218103572,-0.323919846,-0.673824919,1.406663655,0.860056205,-0.768630652,0
253775,1,4,10,4,2,5,1,>4,1,1,15,-0.564857382,0.028567659,-0.085524923,-0.540092858,-1.183971672,0.513979799,0
253788,1,3,10,3,2,4,1,2,1,2,288,-1.061975448,-0.323919846,-0.428136415,-1.064219611,-0.857667941,-0.768630652,1
253575,1,3,11,4,3,5,1,2,0,1,0,,-0.323919846,-0.632125494,0.957412152,0.955840079,-0.768630652,0
253856,3,5,10,4,2,4,1,1,0,1,533,,0.557298917,0.012525076,-0.540092858,-0.967712969,0.513979799,1
253862,1,1,5,4,1,3,1,3,1,1,0,0.454234654,0.416303915,-0.112573199,-0.614968108,1.102921539,0.513979799,0
253923,1,3,11,5,7,7,1,2,0,1,0,,-0.817402353,-0.385309979,1.930790409,-1.44939943,-0.768630652,0
252618,1,1,10,2,4,4,3,3,1,1,15,0.230531524,-0.147676093,-0.654665724,-0.540092858,0.999474955,-0.768630652,0
253831,3,4,1,2,2,5,3,1,0,1,0,,0.028567659,-0.548726644,-1.139094862,0.391779486,-0.768630652,0
253833,3,1,14,2,3,1,3,1,0,1,0,,-0.500163599,-0.725667447,-1.513471114,-0.280836164,-0.768630652,0
253933,1,3,10,4,5,4,3,3,1,1,426,-0.738848705,-0.23579797,-0.175685842,-0.540092858,0.67295837,0.513979799,1
253561,1,2,7,4,6,3,1,>4,1,1,0,-0.502717624,0.204811412,0.097050937,-0.240591856,0.973506882,0.513979799,0
253511,3,3,11,2,2,5,1,1,0,1,0,,-0.764529228,-0.663681816,-1.438595864,0.313023856,-0.768630652,0
253660,1,3,11,4,4,7,1,2,1,1,0,1.013492478,-0.588285475,-0.823717447,1.706164657,0.758951004,-0.768630652,0
253946,1,4,11,5,7,7,1,2,1,3,0,1.572750303,-1.028894856,-0.668189862,1.256913154,-1.760164889,-0.768630652,0
253857,1,2,5,2,6,5,1,2,1,3,0,1.771597529,-0.623534225,-0.427009404,0.5830359,0.179990697,-0.768630652,0
253868,1,4,10,4,2,4,1,2,1,1,15,0.416950799,-0.588285475,-0.537456529,-1.213970112,0.483306299,-0.768630652,0
253887,3,4,3,4,4,4,3,1,0,1,533,,0.204811412,-0.581409977,-1.363720613,1.068652197,-0.768630652,1
253804,4,3,11,5,7,7,1,1,1,1,45,0.392094895,-0.500163599,-0.848511699,1.256913154,0.498206013,-0.768630652,1
253977,1,1,11,5,7,7,1,2,1,3,0,1.224767656,-0.722583214,1.09220208,0.882536902,-1.555471202,1.796590249,0
253987,1,6,11,5,7,7,1,2,1,3,0,1.125344043,-0.639396163,-0.792161125,1.256913154,1.136765175,-0.768630652,0
253942,1,3,11,5,6,7,1,2,1,2,0,0.081396104,-0.174112656,-0.60620423,1.855915158,1.1176084,-0.768630652,0
253576,1,4,10,4,3,4,2,3,0,1,0,,0.557298917,0.863418748,-0.91446911,-1.685311565,1.796590249,0
253376,1,3,10,2,3,5,1,2,0,2,0,,-0.500163599,-0.731302505,-0.240591856,-0.136096088,-0.768630652,0
254009,2,5,11,5,7,7,1,1,1,2,0,0.740077542,0.557298917,-0.24217952,1.930790409,1.01863173,0.513979799,0
253661,1,1,12,1,6,2,1,2,0,1,15,,0.557298917,0.346120476,1.331788405,-0.12367966,1.796590249,0
253938,4,3,2,1,2,5,3,1,0,1,380,,-0.006681091,-0.672697908,0.508160649,1.070780728,-0.768630652,1
253647,1,3,2,4,2,5,1,4,0,2,0,,0.028567659,-0.503646185,-0.315467106,0.305573999,-0.768630652,0
254080,1,4,1,4,4,5,1,2,0,1,0,,0.557298917,-0.420247335,0.957412152,1.019695995,-0.768630652,0
254076,2,1,11,5,7,7,1,1,1,1,15,-0.167162929,-0.059554217,-0.307546186,1.930790409,0.288120049,0.513979799,0
253879,4,3,10,4,3,4,3,2,1,2,0,0.068968152,0.116689535,-0.502519173,-0.390342357,1.085680442,-0.768630652,0
254030,4,3,11,4,5,6,1,2,1,1,0,-0.70156485,-0.323919846,0.252578522,0.358410148,1.01863173,1.796590249,0
254116,3,3,10,4,4,5,2,1,0,3,0,,-0.961957479,-0.459692737,-1.213970112,-0.398969609,-0.768630652,0
254029,1,4,11,5,7,7,1,2,1,1,0,1.112916091,-0.852651104,0.278499787,1.781039908,-2.198287425,1.796590249,0
254117,1,3,10,4,2,5,3,2,0,2,257,,0.557298917,-0.383055956,-0.83959386,1.00053922,-0.768630652,1
254073,4,1,11,5,7,7,3,1,1,1,0,0.267815379,-0.852651104,-0.397707105,1.631289407,1.120801196,-0.768630652,0
254084,1,4,11,5,7,7,1,2,1,1,0,0.031684297,-0.676407351,-0.259084692,1.481538906,1.027997264,0.513979799,0
251721,1,4,4,4,6,2,1,3,1,1,0,-1.049547497,1.967248938,0.870180817,-0.390342357,1.112996584,1.796590249,0
254195,1,3,2,1,4,5,1,2,0,2,0,,-0.500163599,-0.672697908,0.358410148,-0.455375669,-0.768630652,0
254008,1,3,2,2,3,4,1,3,1,1,0,0.926496817,2.672223948,0.138750362,0.133784397,1.075676348,0.513979799,0
254208,1,3,11,5,7,7,1,2,1,2,0,0.168391766,-0.059554217,-0.726794459,1.107162653,1.072909259,-0.768630652,0
253527,3,3,2,3,3,4,3,1,1,1,0,-1.211110868,0.557298917,-0.069746763,-1.288845363,-0.44154022,0.513979799,0
254219,3,3,11,2,4,5,3,1,1,1,15,-1.024691594,-0.852651104,-0.663681816,-1.213970112,0.558869133,-0.768630652,0
253810,4,3,11,5,7,7,1,1,1,1,0,0.267815379,-0.711656102,-0.686222045,1.855915158,0.669552721,-0.768630652,0
253975,1,3,10,4,2,5,3,2,0,2,0,,0.028567659,-0.562250782,-0.540092858,0.609953866,-0.768630652,0
253746,3,5,11,3,4,5,3,1,0,1,257,,0.028567659,-0.579155954,-0.465217607,0.557804868,-0.768630652,1
253841,3,5,10,2,6,4,1,1,0,2,426,,0.028567659,-0.618601356,-0.315467106,0.96009714,-0.768630652,1
253565,3,3,2,4,3,4,3,1,1,3,45,-1.14897111,-0.753954602,0.042954386,-1.513471114,-1.743349498,0.513979799,1
254267,4,3,12,4,6,4,3,3,1,3,426,-1.049547497,-0.753073384,0.548982543,-0.614968108,-1.305014109,1.796590249,1
254259,3,3,10,1,2,5,1,1,0,1,0,,-0.323919846,-0.548726644,-0.090841355,-0.555416604,-0.768630652,0
254261,1,3,11,5,7,7,1,2,1,1,0,1.883449094,-0.147676093,0.25821358,1.855915158,-0.987863059,1.796590249,0
253320,3,5,11,4,4,5,3,1,1,1,594,-0.813416415,-0.835026729,-0.884576067,-1.288845363,1.055881014,-0.768630652,1
254307,3,5,10,2,1,5,1,1,0,3,0,,-0.866091452,-0.494630093,-1.064219611,-1.09393483,-0.768630652,0
254177,1,3,14,2,2,4,3,2,0,1,0,,2.319736443,1.29731817,-0.614968108,-1.396540922,1.796590249,0
253920,1,3,5,2,3,5,3,4,0,1,0,,0.292933288,-0.520551357,-0.764718609,0.931361978,-0.768630652,0
254298,1,1,10,4,3,3,2,4,1,1,15,-0.664280995,0.204811412,0.456567601,-0.390342357,-1.001343752,1.796590249,0
253848,1,3,2,4,3,4,1,2,1,1,0,1.262051511,-0.323919846,-0.44729561,0.433285399,0.498206013,-0.768630652,0
254319,1,5,11,5,7,7,1,2,0,3,137,,-0.808942653,-0.248941589,1.855915158,-1.529645032,0.513979799,1
254309,1,1,12,4,5,2,2,2,1,1,0,0.690365735,3.200955206,0.791290013,-0.689843359,0.688709496,1.796590249,0
253909,1,4,10,2,4,4,3,2,0,1,0,,-0.500163599,-0.578028943,0.208659647,1.006924812,-0.768630652,0
252287,1,3,15,2,2,4,1,2,1,2,288,-1.22353882,-0.015493279,-0.663681816,-0.165716605,1.141022236,-0.768630652,1
253667,3,3,12,4,2,5,3,1,0,2,288,,0.381055164,-0.076508831,-0.614968108,0.689986615,0.513979799,1
252983,3,3,10,2,3,5,1,1,1,2,0,1.187483801,0.204811412,-0.18920998,1.107162653,-0.866394916,0.513979799,0
254355,3,3,15,4,2,4,3,1,0,1,15,,-0.147676093,-0.63663354,-0.689843359,0.867506062,-0.768630652,0
254360,1,3,10,4,3,5,1,2,0,2,0,,1.43851768,0.847640587,-0.689843359,-1.46891096,1.796590249,0
